5.568e-05,0.15701
5.584e-05,0.14336
5.6e-05,0.15019
5.616e-05,0.14336
5.632e-05,0.13653
5.648e-05,0.13653
5.664e-05,0.12971
5.68e-05,0.12629
5.696e-05,0.11947
5.712e-05,0.12288
5.728e-05,0.11605
5.744e-05,0.11605
5.76e-05,0.10581
5.776e-05,0.11605
5.792e-05,0.1024
5.808e-05,0.095572
5.824e-05,0.092159
5.84e-05,0.088746
5.856e-05,0.081919
5.872e-05,0.075093
5.888e-05,0.064853
5.904e-05,0.064853
5.92e-05,0.061439
5.936e-05,0.058026
5.952e-05,0.0512
5.968e-05,0.04096
5.984e-05,0.047786
6e-05,0.04096
6.016e-05,0.037546
6.032e-05,0.037546
6.048e-05,0.027306
6.064e-05,0.02048
6.08e-05,0.03072
6.096e-05,0.02048
6.112e-05,0.013653
6.128e-05,0.013653
6.144e-05,0.0068266
6.16e-05,0
6.176e-05,-0.0068266
6.192e-05,-0.01024
6.208e-05,-0.017067
6.224e-05,-0.023893
6.24e-05,-0.027306
6.256e-05,-0.03072
6.272e-05,-0.03072
6.288e-05,-0.04096
6.304e-05,-0.037546
6.32e-05,-0.04096
6.336e-05,-0.047786
6.352e-05,-0.054613
6.368e-05,-0.054613
6.384e-05,-0.054613
6.4e-05,-0.058026
6.416e-05,-0.061439
6.432e-05,-0.061439
6.448e-05,-0.075093
6.464e-05,-0.081919
6.48e-05,-0.085333
6.496e-05,-0.088746
6.512e-05,-0.095572
6.528e-05,-0.098986
6.544e-05,-0.098986
6.56e-05,-0.10923
6.576e-05,-0.11264
6.592e-05,-0.11605
6.608e-05,-0.11947
6.624e-05,-0.12629
6.64e-05,-0.12288
6.656e-05,-0.12971
6.672e-05,-0.12629
6.688e-05,-0.13312
6.704e-05,-0.13653
6.72e-05,-0.14336
6.736e-05,-0.15019
6.752e-05,-0.1536
6.768e-05,-0.16043
6.784e-05,-0.16725
6.8e-05,-0.17067
6.816e-05,-0.17408
6.832e-05,-0.1809
6.848e-05,-0.18432
6.864e-05,-0.098986
6.88e-05,-0.16725
6.896e-05,0.16043
6.912e-05,0.16725
6.928e-05,0.17067
6.944e-05,0.18432
6.96e-05,0.1809
6.976e-05,0.17067
6.992e-05,0.16384
7.008e-05,0.16384
7.024e-05,0.15701
7.04e-05,0.1536
7.056e-05,0.14677
7.072e-05,0.13995
7.088e-05,0.12629
7.104e-05,0.12629
7.12e-05,0.12288
7.136e-05,0.11947
7.152e-05,0.11605
7.168e-05,0.10581
7.184e-05,0.098986
7.2e-05,0.095572
7.216e-05,0.1024
7.232e-05,0.095572
7.248e-05,0.092159
7.264e-05,0.095572
7.28e-05,0.081919
7.296e-05,0.078506
7.312e-05,0.078506
7.328e-05,0.068266
7.344e-05,0.071679
7.36e-05,0.064853
7.376e-05,0.058026
7.392e-05,0.054613
7.408e-05,0.047786
7.424e-05,0.04096
7.44e-05,0.037546
7.456e-05,0.03072
7.472e-05,0.027306
7.488e-05,0.017067
7.504e-05,0.013653
7.52e-05,0.01024
7.536e-05,0.01024
7.552e-05,0.0034133
7.568e-05,0.01024
7.584e-05,0
7.6e-05,0.0034133
7.616e-05,0
7.632e-05,-0.01024
7.648e-05,-0.017067
7.664e-05,-0.017067
7.68e-05,-0.013653
7.696e-05,-0.027306
7.712e-05,-0.034133
7.728e-05,-0.044373
7.744e-05,-0.044373
7.76e-05,-0.0512
7.776e-05,-0.058026
7.792e-05,-0.061439
7.808e-05,-0.064853
7.824e-05,-0.071679
7.84e-05,-0.071679
7.856e-05,-0.078506
7.872e-05,-0.075093
7.888e-05,-0.078506
7.904e-05,-0.075093
7.92e-05,-0.085333
7.936e-05,-0.085333
7.952e-05,-0.092159
7.968e-05,-0.1024
7.984e-05,-0.1024
8e-05,-0.11264
8.016e-05,-0.11605
8.032e-05,-0.11947
8.048e-05,-0.12629
8.064e-05,-0.13653
8.08e-05,-0.13995
8.096e-05,-0.14336
8.112e-05,-0.13995
8.128e-05,-0.14677
8.144e-05,-0.14677
8.16e-05,-0.15701
8.176e-05,-0.15701
8.192e-05,-0.15701
8.208e-05,-0.16725
8.224e-05,-0.17749
8.24e-05,-0.16384
8.256e-05,-0.17408
8.272e-05,-0.098986
8.288e-05,0.33109
8.304e-05,0.1536
8.32e-05,0.19797
8.336e-05,0.18773
8.352e-05,0.18773
8.368e-05,0.17408
8.384e-05,0.16725
8.4e-05,0.16043
8.416e-05,0.16043
8.432e-05,0.15019
8.448e-05,0.14336
8.464e-05,0.14336
8.48e-05,0.13995
8.496e-05,0.13995
8.512e-05,0.12971
8.528e-05,0.12629
8.544e-05,0.12288
8.56e-05,0.11605
8.576e-05,0.11605
8.592e-05,0.11605
8.608e-05,0.10581
8.624e-05,0.098986
8.64e-05,0.098986
8.656e-05,0.085333
8.672e-05,0.085333
8.688e-05,0.075093
8.704e-05,0.071679
8.72e-05,0.071679
8.736e-05,0.061439
8.752e-05,0.061439
8.768e-05,0.054613
8.784e-05,0.0512
8.8e-05,0.054613
8.816e-05,0.044373
8.832e-05,0.0512
8.848e-05,0.037546
8.864e-05,0.037546
8.88e-05,0.03072
8.896e-05,0.03072
8.912e-05,0.027306
8.928e-05,0.02048
8.944e-05,0.01024
8.96e-05,0.0034133
8.976e-05,0.0068266
8.992e-05,-0.0034133
9.008e-05,-0.013653
9.024e-05,-0.017067
9.04e-05,-0.017067
9.056e-05,-0.02048
9.072e-05,-0.023893
9.088e-05,-0.03072
9.104e-05,-0.03072
9.12e-05,-0.037546
9.136e-05,-0.034133
9.152e-05,-0.04096
